"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOT8BUS","199110","4.804","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199111","3.94","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199112","3.74","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199113","56.311","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199201","3.16","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199202","3.406","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199203","4.693","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199204","5.172","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199205","5.71","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199206","5.761","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199207","6.048","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199208","5.985","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199209","5.459","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199210","4.975","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199211","4.081","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199212","3.874","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199213","58.323","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199301","3.248","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199302","3.501","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199303","4.824","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199304","5.317","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199305","5.87","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199306","5.923","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199307","6.218","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199308","6.153","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199309","5.612","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199310","5.115","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199311","4.196","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199312","3.982","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199313","59.959","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199401","3.336","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199402","3.596","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199403","4.955","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199404","5.462","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199405","6.029","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199406","6.084","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199407","6.386","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199408","6.32","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199409","5.764","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199410","5.254","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199411","4.309","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199412","4.091","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199413","61.587","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199501","3.387","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199502","3.651","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199503","5.03","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199504","5.544","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199505","6.12","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199506","6.175","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199507","6.483","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199508","6.415","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199509","5.851","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199510","5.333","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199511","4.374","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199512","4.152","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199513","62.516","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199601","3.416","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199602","3.683","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199603","5.074","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199604","5.592","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199605","6.174","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199606","6.229","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199607","6.539","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199608","6.471","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199609","5.902","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199610","5.379","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199611","4.413","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199612","4.189","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199613","63.061","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199701","3.369","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199702","3.632","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199703","5.004","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199704","5.515","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199705","6.088","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199706","6.143","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199707","6.449","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199708","6.382","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199709","5.821","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199710","5.305","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199711","4.352","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199712","4.131","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199713","62.19","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199801","3.33","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199802","3.59","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199803","4.946","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199804","5.451","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199805","6.018","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199806","6.072","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199807","6.374","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199808","6.308","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199809","5.754","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199810","5.244","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199811","4.301","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199812","4.083","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199813","61.471","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199901","3.251","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199902","3.504","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199903","4.828","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199904","5.321","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199905","5.875","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199906","5.927","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199907","6.223","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199908","6.158","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199909","5.616","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199910","5.119","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199911","4.199","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199912","3.986","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","199913","60.007","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200001","3.105","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200002","3.347","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200003","4.611","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200004","5.082","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200005","5.61","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200006","5.661","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200007","5.943","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200008","5.881","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200009","5.364","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200010","4.889","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200011","4.01","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200012","3.806","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200013","57.309","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200101","2.963","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200102","3.193","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200103","4.4","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200104","4.849","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200105","5.354","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200106","5.402","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200107","5.671","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200108","5.612","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200109","5.118","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200110","4.665","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200111","3.827","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200112","3.632","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200113","54.685","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200201","2.856","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200202","3.079","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200203","4.242","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200204","4.676","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200205","5.162","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200206","5.208","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200207","5.467","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200208","5.411","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200209","4.935","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200210","4.498","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200211","3.689","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200212","3.502","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200213","52.725","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200301","2.771","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200302","2.987","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200303","4.116","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200304","4.536","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200305","5.008","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200306","5.053","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200307","5.304","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200308","5.249","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
"SOT8BUS","200309","4.788","1","Small-Scale Solar Energy Consumption for Heat: Total","Trillion Btu"
